Order ID,Product ID,Sales,Quantity,Discount,Profit
CA-2017-118017,TEC-AC-10002006,102.336,8,0.2,61.401599999999995
CA-2017-118017,OFF-PA-10002246,10.32,2,0.2,6.192
CA-2017-118017,OFF-SU-10004782,47.32,7,0.2,28.392
CA-2017-118017,FUR-FU-10004351,23.376,3,0.2,14.0256
CA-2017-118017,FUR-FU-10004270,16.72,5,0.2,10.031999999999998
CA-2017-118017,FUR-FU-10004053,16.192,1,0.2,9.7152
CA-2017-153227,OFF-PA-10001838,11.76,2,0.0,7.056
CA-2017-101805,OFF-BI-10002003,15.92,5,0.2,9.552
CA-2017-101805,FUR-FU-10000023,70.68,12,0.0,42.408
CA-2017-101805,OFF-ST-10002756,541.24,4,0.0,324.74399999999997
CA-2017-156958,OFF-BI-10001524,83.92,5,0.2,50.352
CA-2017-156958,FUR-FU-10003268,199.9,5,0.0,119.94
CA-2017-156958,TEC-PH-10000148,31.176,3,0.2,18.705599999999997
CA-2017-156958,OFF-BI-10001543,172.752,6,0.2,103.6512
CA-2017-156958,OFF-BI-10002071,9.296,2,0.2,5.5775999999999994
US-2017-111745,TEC-AC-10003911,159.99,1,0.0,95.994
CA-2017-164049,OFF-PA-10000791,23.85,5,0.0,14.31
CA-2017-116358,OFF-FA-10003495,18.24,3,0.0,10.943999999999999
CA-2017-116358,OFF-AR-10004685,27.78,6,0.0,16.668
CA-2017-127782,FUR-FU-10001847,3.312,1,0.2,1.9871999999999999
CA-2017-127782,OFF-AP-10001962,20.136,3,0.2,12.0816
CA-2017-127782,OFF-EN-10003845,8.856,3,0.2,5.3136
CA-2017-127782,TEC-PH-10001817,859.2,4,0.4,515.52
US-2017-153948,OFF-PA-10000157,59.94,3,0.0,35.964
US-2017-153948,OFF-PA-10002764,45.36,4,0.0,27.215999999999998
US-2017-153948,OFF-PA-10000143,26.4,5,0.0,15.839999999999998
US-2017-153948,OFF-LA-10000414,41.4,4,0.0,24.84
US-2017-153948,TEC-AC-10003441,16.95,1,0.0,10.17
CA-2017-141425,OFF-SU-10000646,384.592,2,0.2,230.75519999999997
CA-2017-130834,OFF-PA-10003673,16.272,3,0.2,9.7632
CA-2017-169005,OFF-AR-10000246,5.56,2,0.0,3.336
CA-2017-126074,OFF-BI-10003638,58.05,3,0.0,34.83
CA-2017-126074,FUR-FU-10003577,157.74,11,0.0,94.644
CA-2017-126074,OFF-AR-10003478,56.98,7,0.0,34.187999999999995
CA-2017-126074,OFF-BI-10000546,2.88,1,0.0,1.728
CA-2017-141789,OFF-BI-10001359,1793.98,2,0.0,1076.388
CA-2017-147564,OFF-PA-10004438,49.12,4,0.0,29.471999999999998
CA-2017-116113,FUR-FU-10002963,10.16,2,0.0,6.096
CA-2017-137414,FUR-FU-10001424,17.46,2,0.0,10.476
CA-2017-137414,TEC-MA-10002930,369.16,11,0.2,221.496
US-2017-139577,TEC-AC-10004708,104.75,5,0.0,62.849999999999994
CA-2017-146269,OFF-ST-10003208,290.336,2,0.2,174.2016
CA-2017-146269,OFF-AR-10004790,19.152,2,0.2,11.491200000000001
CA-2017-114216,OFF-PA-10002195,12.192,3,0.2,7.3152
CA-2017-107293,OFF-AR-10003732,2.78,1,0.0,1.668
CA-2017-157987,OFF-AR-10000658,23.1,2,0.0,13.860000000000001
CA-2017-157987,FUR-FU-10001196,11.54,2,0.0,6.9239999999999995
CA-2017-157987,FUR-TA-10001889,254.526,1,0.4,152.7156
CA-2017-157987,OFF-AP-10000358,12.98,1,0.0,7.788
CA-2017-157987,OFF-BI-10004970,26.432,8,0.2,15.859199999999998
CA-2017-157987,TEC-PH-10003885,197.97,3,0.0,118.782
CA-2017-157987,OFF-LA-10001641,18.9,6,0.0,11.339999999999998
CA-2017-157987,FUR-CH-10003379,1282.41,5,0.1,769.446
CA-2017-157987,OFF-AR-10004582,4.92,3,0.0,2.952
CA-2017-157987,TEC-AC-10002842,238.0,2,0.0,142.79999999999998
CA-2017-157987,TEC-AC-10000109,167.97,3,0.0,100.782
CA-2017-157987,OFF-PA-10003893,17.12,4,0.0,10.272
CA-2017-140326,FUR-BO-10000112,825.174,9,0.3,495.10439999999994
CA-2017-140326,OFF-PA-10004041,17.76,3,0.2,10.656
CA-2017-140326,OFF-AR-10001149,6.912,3,0.2,4.1472
CA-2017-107909,TEC-AC-10001998,19.99,1,0.0,11.993999999999998
CA-2017-107909,OFF-BI-10003476,22.92,5,0.2,13.752
CA-2017-116680,OFF-BI-10004022,13.344,6,0.2,8.0064
CA-2017-116680,FUR-TA-10001771,1478.272,8,0.2,886.9631999999999
CA-2017-161067,OFF-PA-10000418,419.4,4,0.0,251.64
CA-2017-161067,FUR-CH-10004626,90.801,1,0.1,54.4806
CA-2017-161067,FUR-CH-10004860,181.764,2,0.1,109.0584
CA-2017-161067,OFF-AR-10003251,5.56,2,0.0,3.336
US-2017-166394,OFF-FA-10001843,14.82,6,0.0,8.892
CA-2017-113075,TEC-AC-10003441,40.68,3,0.2,24.407999999999998
US-2017-163657,OFF-BI-10000138,18.72,5,0.2,11.232
US-2017-163657,FUR-TA-10004607,236.528,2,0.2,141.9168
CA-2017-146983,OFF-BI-10003650,1577.94,3,0.0,946.764
US-2017-143175,OFF-ST-10003123,99.87,3,0.0,59.922
CA-2017-163566,OFF-LA-10004484,16.52,5,0.2,9.911999999999999
CA-2017-121503,OFF-PA-10001878,273.896,7,0.2,164.3376
CA-2017-121503,TEC-MA-10003674,597.132,3,0.4,358.27919999999995
US-2017-111024,OFF-PA-10000174,32.896,4,0.2,19.7376
US-2017-111024,FUR-TA-10002041,215.148,2,0.4,129.0888
US-2017-111024,OFF-PA-10002246,30.96,6,0.2,18.576
US-2017-152492,FUR-CH-10000155,239.24,1,0.2,143.544
CA-2017-127705,TEC-PH-10000347,2.97,1,0.4,1.782
CA-2017-127705,OFF-ST-10004507,27.44,2,0.2,16.464
CA-2017-126788,TEC-PH-10001619,470.376,3,0.2,282.2256
CA-2017-157413,OFF-ST-10002756,324.744,3,0.2,194.84640000000002
CA-2017-144526,TEC-PH-10002549,677.58,5,0.4,406.548
CA-2017-144526,OFF-BI-10002353,13.896,3,0.7,8.3376
US-2017-150847,OFF-PA-10004451,10.368,2,0.2,6.2208
CA-2017-105991,OFF-EN-10002600,21.24,9,0.2,12.743999999999998
CA-2017-105991,OFF-BI-10003274,9.552,8,0.7,5.731199999999999
CA-2017-105991,FUR-BO-10004467,89.991,3,0.7,53.9946
CA-2017-144498,OFF-BI-10003982,68.541,11,0.7,41.124599999999994
CA-2017-144498,TEC-PH-10004977,627.168,4,0.2,376.3008
CA-2017-144498,OFF-LA-10003510,122.12,5,0.2,73.272
CA-2017-147844,OFF-PA-10003016,15.7,5,0.0,9.42
CA-2017-147844,OFF-AR-10001615,59.52,3,0.0,35.712
CA-2017-147844,OFF-PA-10002713,34.4,5,0.0,20.639999999999997
CA-2017-102204,OFF-SU-10001212,3.328,2,0.2,1.9968
CA-2017-102204,FUR-TA-10001889,933.262,4,0.45,559.9572
CA-2017-102204,FUR-CH-10002024,2803.92,5,0.2,1682.352
CA-2017-145275,OFF-LA-10001569,14.94,3,0.0,8.963999999999999
US-2017-119816,FUR-FU-10004848,103.5,5,0.6,62.099999999999994
US-2017-119816,OFF-LA-10002381,2.464,1,0.2,1.4784
US-2017-119816,OFF-ST-10000918,8.72,1,0.2,5.232
CA-2017-152261,OFF-BI-10002353,18.528,4,0.7,11.1168
CA-2017-101959,OFF-BI-10001757,9.84,2,0.0,5.904
CA-2017-101959,OFF-PA-10002137,7.78,1,0.0,4.668
CA-2017-112725,OFF-AR-10003759,12.74,7,0.0,7.644
CA-2017-112725,OFF-AR-10001227,8.82,3,0.0,5.292
CA-2017-112725,FUR-CH-10000863,120.784,1,0.2,72.4704
CA-2017-154102,OFF-PA-10001593,29.9,5,0.0,17.939999999999998
CA-2017-121790,FUR-TA-10003469,69.375,1,0.5,41.625
CA-2017-121790,OFF-SU-10004231,31.68,4,0.2,19.008
CA-2017-121790,TEC-PH-10002584,2003.168,4,0.2,1201.9008
CA-2017-121790,OFF-AR-10003602,9.344,2,0.2,5.6064
CA-2017-107503,FUR-FU-10003878,48.896,4,0.2,29.3376
CA-2017-160395,OFF-AR-10003759,3.64,2,0.0,2.184
CA-2017-160395,OFF-BI-10003984,159.768,7,0.2,95.8608
US-2017-165953,OFF-AR-10000588,47.616,3,0.2,28.569599999999998
US-2017-165953,OFF-PA-10002250,23.48,5,0.2,14.088
CA-2017-150931,OFF-BI-10004728,33.74,7,0.0,20.244
CA-2017-156139,OFF-BI-10004233,38.376,3,0.2,23.025599999999997
CA-2017-134152,TEC-AC-10004510,98.16,6,0.0,58.895999999999994
CA-2017-134152,OFF-AR-10004062,31.44,3,0.0,18.864
CA-2017-141572,FUR-FU-10001185,247.44,8,0.0,148.464
CA-2017-125472,FUR-BO-10000330,241.96,2,0.0,145.176
CA-2017-125472,OFF-BI-10000591,3.89,1,0.0,2.334
CA-2017-125472,FUR-FU-10001731,8.01,3,0.0,4.806
CA-2017-107853,OFF-PA-10000520,12.96,2,0.0,7.776
CA-2017-140088,FUR-CH-10000863,301.96,2,0.0,181.176
CA-2017-121125,TEC-PH-10001619,156.792,1,0.2,94.0752
CA-2017-121125,TEC-AC-10002323,35.36,2,0.2,21.215999999999998
CA-2017-121125,FUR-FU-10000820,13.592,1,0.2,8.1552
CA-2017-120614,OFF-PA-10004911,37.52,4,0.0,22.512
CA-2017-152968,TEC-AC-10000521,23.08,2,0.0,13.847999999999999
CA-2017-142461,FUR-BO-10001811,204.6664,1,0.32,122.79984
CA-2017-116498,OFF-AR-10003405,35.1,6,0.0,21.06
CA-2017-104745,OFF-PA-10002036,25.92,5,0.2,15.552
CA-2017-104745,OFF-ST-10002205,53.424,3,0.2,32.0544
CA-2017-168739,FUR-FU-10003919,65.424,4,0.6,39.254400000000004
CA-2017-144568,OFF-FA-10004395,23.55,5,0.0,14.13
CA-2017-160458,OFF-PA-10001166,25.92,5,0.2,15.552
CA-2017-167003,FUR-TA-10001520,171.288,3,0.2,102.7728
CA-2017-121580,OFF-BI-10000632,43.41,1,0.0,26.045999999999996
CA-2017-121580,FUR-FU-10003981,6.24,3,0.0,3.7439999999999998
CA-2017-121580,OFF-AP-10001564,465.16,2,0.0,279.096
CA-2017-121580,OFF-PA-10004082,7.98,1,0.0,4.788
US-2017-116897,FUR-FU-10004963,35.0,4,0.0,21.0
US-2017-116897,OFF-ST-10000025,477.15,5,0.0,286.28999999999996
US-2017-116897,TEC-PH-10004389,302.376,3,0.2,181.42559999999997
CA-2017-161088,OFF-BI-10002824,29.84,2,0.0,17.904
CA-2017-123687,OFF-AP-10002670,208.44,3,0.0,125.064
CA-2017-123687,OFF-SU-10004498,25.76,2,0.0,15.456
US-2017-112613,TEC-PH-10001536,54.368,4,0.2,32.6208
US-2017-118556,FUR-CH-10001146,106.869,3,0.3,64.1214
US-2017-118556,OFF-BI-10004364,3.564,3,0.8,2.1384
CA-2017-145765,TEC-PH-10001305,195.96,5,0.2,117.576
CA-2017-145765,OFF-PA-10001534,15.552,3,0.2,9.331199999999999
CA-2017-145765,TEC-AC-10000844,271.968,4,0.2,163.1808
CA-2017-100055,FUR-FU-10001473,27.46,2,0.0,16.476
CA-2017-100055,OFF-AP-10001469,125.13,3,0.0,75.07799999999999
CA-2017-161340,OFF-PA-10002464,13.872,3,0.2,8.3232
CA-2017-161340,FUR-BO-10004709,115.96,4,0.5,69.576
US-2017-132297,OFF-BI-10003364,58.34,2,0.0,35.004
US-2017-132297,TEC-PH-10002834,539.97,3,0.0,323.982
CA-2017-164042,OFF-FA-10000840,1.824,2,0.2,1.0944
CA-2017-164042,OFF-AP-10001947,18.32,5,0.8,10.991999999999999
CA-2017-164042,OFF-ST-10002301,48.816,3,0.2,29.2896
CA-2017-164042,OFF-BI-10001922,1.188,1,0.8,0.7128
CA-2017-136882,FUR-FU-10003664,477.3,5,0.0,286.38
CA-2017-151855,TEC-AC-10002380,27.192,3,0.2,16.3152
CA-2017-151855,OFF-BI-10004209,12.06,5,0.7,7.236
CA-2017-167899,FUR-FU-10004071,520.05,5,0.0,312.03
CA-2017-167899,OFF-AR-10001988,17.97,3,0.0,10.781999999999998
US-2017-150595,FUR-CH-10000513,181.986,2,0.3,109.1916
US-2017-150595,OFF-BI-10003274,1.592,2,0.8,0.9552
US-2017-150595,OFF-SU-10000381,22.344,3,0.2,13.4064
US-2017-166688,OFF-BI-10004040,8.288,2,0.2,4.9728
US-2017-166688,TEC-PH-10004094,1123.128,9,0.2,673.8767999999999
US-2017-166688,OFF-AP-10000358,64.9,5,0.0,38.940000000000005
CA-2017-130106,OFF-AR-10003651,9.84,3,0.0,5.904
CA-2017-130106,OFF-AR-10003732,2.78,1,0.0,1.668
CA-2017-122077,TEC-PH-10003811,95.992,1,0.2,57.5952
CA-2017-122077,OFF-LA-10004178,13.216,4,0.2,7.929599999999999
CA-2017-153080,TEC-AC-10002331,68.46,7,0.0,41.07599999999999
US-2017-151127,OFF-AR-10002445,49.56,7,0.0,29.736
CA-2017-120168,OFF-BI-10004519,663.92,5,0.2,398.352
CA-2017-120168,TEC-AC-10002167,120.0,8,0.0,72.0
CA-2017-120168,OFF-FA-10000936,3.29,1,0.0,1.974
CA-2017-120168,FUR-FU-10000732,18.84,3,0.0,11.304
CA-2017-112473,OFF-ST-10002182,50.136,3,0.2,30.0816
US-2017-100048,OFF-AP-10001154,281.34,6,0.0,168.80399999999997
US-2017-100048,TEC-PH-10003012,307.98,2,0.0,184.788
US-2017-100048,TEC-AC-10001606,299.97,3,0.0,179.982
CA-2017-145702,FUR-CH-10001482,314.352,3,0.2,188.61119999999997
CA-2017-145702,OFF-PA-10001526,27.888,7,0.2,16.7328
CA-2017-166695,FUR-CH-10000225,518.272,8,0.2,310.96320000000003
CA-2017-166695,FUR-FU-10002191,6.98,1,0.0,4.188
CA-2017-166695,TEC-MA-10003176,343.2,1,0.2,205.92
US-2017-147998,OFF-BI-10002082,133.12,5,0.2,79.872
CA-2017-153787,OFF-AP-10001563,97.16,2,0.0,58.29599999999999
CA-2017-138975,TEC-AC-10003441,67.8,4,0.0,40.68
CA-2017-138975,TEC-PH-10004389,377.97,3,0.0,226.782
CA-2017-138975,FUR-BO-10004695,1628.82,9,0.0,977.2919999999999
CA-2017-138975,OFF-PA-10000100,286.93,7,0.0,172.158
CA-2017-117863,FUR-FU-10002456,14.56,2,0.0,8.736
CA-2017-117863,OFF-BI-10000605,3.048,1,0.2,1.8288
CA-2017-112536,OFF-BI-10003712,6.874,7,0.8,4.1244
CA-2017-112536,OFF-BI-10002571,1.996,1,0.8,1.1976
CA-2017-112536,OFF-ST-10004835,8.928,2,0.2,5.356800000000001
US-2017-108700,OFF-PA-10004733,38.016,6,0.2,22.8096
CA-2017-127803,OFF-BI-10001787,26.16,4,0.0,15.696
CA-2017-112865,TEC-AC-10000387,36.048,3,0.2,21.628800000000002
CA-2017-111332,OFF-AR-10001953,131.94,3,0.0,79.164
CA-2017-111332,OFF-AR-10001374,25.92,4,0.0,15.552
CA-2017-111332,OFF-ST-10003816,704.76,4,0.0,422.856
CA-2017-111332,OFF-FA-10001843,7.41,3,0.0,4.446
CA-2017-111332,OFF-AR-10000657,21.5,10,0.0,12.9
CA-2017-117401,OFF-AP-10000938,706.86,7,0.0,424.116
CA-2017-117401,TEC-PH-10003555,114.95,5,0.0,68.97
CA-2017-117401,OFF-BI-10001267,43.19,7,0.0,25.913999999999998
CA-2017-155642,FUR-FU-10004973,22.608,3,0.6,13.5648
CA-2017-155642,FUR-FU-10001918,1.892,1,0.6,1.1352
CA-2017-133641,OFF-EN-10004955,48.69,9,0.0,29.214
CA-2017-113530,FUR-CH-10002647,681.408,12,0.2,408.8448
CA-2017-113530,OFF-AR-10001315,3.52,2,0.0,2.112
CA-2017-113530,OFF-AR-10000122,5.58,1,0.0,3.348
CA-2017-113530,TEC-AC-10001465,36.32,1,0.0,21.791999999999998
CA-2017-100748,OFF-LA-10000240,58.48,8,0.0,35.087999999999994
US-2017-110604,FUR-FU-10000076,39.96,2,0.0,23.976
US-2017-110604,FUR-CH-10002017,42.624,2,0.2,25.5744
US-2017-110604,FUR-CH-10004287,220.96,1,0.2,132.576
CA-2017-121643,TEC-PH-10002200,344.704,2,0.2,206.8224
US-2017-152569,OFF-PA-10001736,56.704,2,0.2,34.0224
US-2017-152569,TEC-PH-10002185,11.12,2,0.2,6.672
CA-2017-149468,OFF-BI-10002225,41.28,2,0.0,24.768
CA-2017-159464,OFF-AP-10001492,17.24,2,0.0,10.344
CA-2017-159464,FUR-BO-10003546,302.94,3,0.0,181.76399999999998
CA-2017-159464,TEC-PH-10002185,34.75,5,0.0,20.849999999999998
CA-2017-159464,OFF-BI-10000315,113.94,6,0.0,68.36399999999999
CA-2017-159464,TEC-PH-10002350,55.98,2,0.0,33.587999999999994
CA-2017-129357,OFF-PA-10003228,440.19,9,0.0,264.114
CA-2017-129357,OFF-SU-10004498,64.4,5,0.0,38.64
US-2017-120607,OFF-PA-10003129,195.64,4,0.0,117.38399999999999
CA-2017-102414,TEC-PH-10002923,29.592,1,0.2,17.7552
CA-2017-102414,OFF-BI-10004465,4.752,2,0.7,2.8512
CA-2017-102414,OFF-PA-10002333,15.552,3,0.2,9.331199999999999
CA-2017-166576,OFF-ST-10002574,221.024,2,0.2,132.6144
CA-2017-115546,TEC-PH-10002834,539.97,3,0.0,323.982
CA-2017-115546,OFF-ST-10002214,22.58,2,0.0,13.547999999999998
US-2017-154872,OFF-BI-10003007,58.17,5,0.7,34.902
US-2017-154872,OFF-LA-10000973,5.04,2,0.2,3.024
US-2017-154872,OFF-PA-10000483,24.784,1,0.2,14.870399999999998
CA-2017-161655,OFF-BI-10002082,299.52,9,0.0,179.712
CA-2017-104318,OFF-AP-10000358,20.768,2,0.2,12.4608
CA-2017-149048,OFF-EN-10003296,180.96,2,0.0,108.57600000000001
CA-2017-149048,OFF-BI-10004632,914.97,3,0.0,548.982
CA-2017-149048,TEC-PH-10002310,587.97,3,0.0,352.782
CA-2017-149048,OFF-ST-10000078,530.34,2,0.0,318.204
CA-2017-149048,OFF-PA-10001752,14.94,3,0.0,8.963999999999999
US-2017-133361,OFF-AR-10001919,3.76,2,0.0,2.256
US-2017-133361,OFF-AR-10003045,14.7,5,0.0,8.819999999999999
US-2017-133361,OFF-AR-10003338,37.2,5,0.0,22.32
US-2017-133361,TEC-AC-10003280,89.97,3,0.0,53.982
US-2017-133361,FUR-CH-10003298,261.96,2,0.0,157.176
US-2017-133361,OFF-LA-10004544,74.0,5,0.0,44.4
CA-2017-137785,FUR-CH-10001482,458.43,5,0.3,275.058
CA-2017-161774,FUR-CH-10003981,899.43,5,0.3,539.6579999999999
CA-2017-161774,OFF-AR-10001446,46.2,5,0.2,27.720000000000002
CA-2017-161774,OFF-PA-10000300,47.952,3,0.2,28.771199999999997
CA-2017-161774,TEC-PH-10004071,7.992,1,0.2,4.7951999999999995
CA-2017-161774,OFF-PA-10003134,76.864,2,0.2,46.1184
CA-2017-143686,FUR-FU-10000794,18.28,2,0.0,10.968
CA-2017-143686,TEC-AC-10001838,1399.93,7,0.0,839.958
CA-2017-145233,TEC-PH-10004977,470.376,3,0.2,282.2256
CA-2017-145233,TEC-PH-10000586,105.584,2,0.2,63.3504
CA-2017-145233,OFF-AP-10000358,31.152,3,0.2,18.6912
CA-2017-145233,OFF-BI-10002764,6.783,7,0.7,4.0698
CA-2017-145233,TEC-PH-10001254,406.368,4,0.2,243.8208
CA-2017-116715,OFF-ST-10004340,559.62,9,0.0,335.772
CA-2017-116715,OFF-PA-10004475,109.92,2,0.0,65.952
CA-2017-116715,OFF-PA-10003893,8.56,2,0.0,5.136
US-2017-108063,OFF-AR-10001446,34.65,3,0.0,20.79
CA-2017-144862,OFF-EN-10003040,104.68,5,0.2,62.808
CA-2017-144862,TEC-PH-10000923,62.958,7,0.4,37.7748
CA-2017-113355,TEC-PH-10004912,219.8,5,0.2,131.88
CA-2017-113355,FUR-CH-10002602,317.058,3,0.3,190.23479999999998
CA-2017-128699,TEC-AC-10001990,47.992,1,0.2,28.795199999999998
CA-2017-118542,OFF-PA-10004735,45.36,7,0.0,27.215999999999998
CA-2017-118542,OFF-BI-10003429,10.128,2,0.2,6.0767999999999995
CA-2017-143756,FUR-CH-10001854,701.96,2,0.0,421.176
CA-2017-147550,FUR-FU-10001918,11.352,3,0.2,6.8112
CA-2017-122539,OFF-LA-10004853,15.936,4,0.2,9.5616
CA-2017-122539,OFF-BI-10001759,8.001,7,0.7,4.800599999999999
CA-2017-122539,FUR-CH-10003379,398.972,2,0.3,239.3832
CA-2017-153339,FUR-FU-10001967,15.992,1,0.2,9.5952
CA-2017-147760,FUR-TA-10004575,523.764,3,0.4,314.2584
CA-2017-147760,TEC-PH-10002483,1359.96,5,0.2,815.976
CA-2017-143567,OFF-EN-10004846,5.32,2,0.0,3.192
CA-2017-143567,FUR-CH-10000454,975.92,4,0.0,585.5519999999999
CA-2017-143567,TEC-AC-10004145,2249.91,9,0.0,1349.946
CA-2017-143567,OFF-ST-10001580,59.92,4,0.0,35.952
US-2017-110989,TEC-AC-10002345,43.5,3,0.0,26.099999999999998
CA-2017-103009,OFF-PA-10001215,26.4,5,0.0,15.839999999999998
US-2017-145597,OFF-AR-10001958,54.336,4,0.2,32.6016
US-2017-105998,TEC-AC-10004469,199.75,5,0.0,119.85
US-2017-105998,FUR-TA-10001095,1673.184,12,0.2,1003.9104
CA-2017-167227,OFF-AP-10001962,83.9,10,0.0,50.34
CA-2017-167227,OFF-PA-10001838,11.76,2,0.0,7.056
US-2017-162558,FUR-FU-10002364,11.808,2,0.2,7.0847999999999995
US-2017-162558,FUR-FU-10004864,9.656,1,0.2,5.7936000000000005
US-2017-162558,OFF-PA-10003172,20.736,4,0.2,12.4416
US-2017-162558,OFF-BI-10000977,27.36,3,0.7,16.416
US-2017-162558,FUR-TA-10000198,2314.116,7,0.4,1388.4696
US-2017-162558,OFF-BI-10003984,34.236,4,0.7,20.5416
US-2017-162558,FUR-FU-10003691,19.76,2,0.2,11.856
CA-2017-143035,FUR-FU-10001934,83.92,4,0.0,50.352
CA-2017-143035,OFF-AR-10001130,6.63,3,0.0,3.9779999999999998
CA-2017-143035,TEC-AC-10002049,371.97,3,0.0,223.18200000000002
CA-2017-101182,OFF-PA-10001800,12.96,2,0.0,7.776
CA-2017-101182,TEC-PH-10003589,43.176,3,0.2,25.9056
CA-2017-131625,FUR-FU-10004960,114.9,5,0.0,68.94
US-2017-147655,OFF-BI-10002931,88.074,7,0.7,52.8444
CA-2017-168942,OFF-ST-10004340,186.54,3,0.0,111.92399999999999
CA-2017-107958,OFF-PA-10000357,163.96,5,0.2,98.376
CA-2017-107958,OFF-BI-10001787,5.232,4,0.8,3.1392
US-2017-112928,OFF-AP-10002287,17.48,5,0.2,10.488
CA-2017-140760,OFF-PA-10002479,25.344,6,0.2,15.2064
CA-2017-140760,OFF-EN-10001141,43.92,5,0.2,26.352
CA-2017-146493,OFF-BI-10003676,53.9,5,0.0,32.339999999999996
CA-2017-151911,OFF-EN-10002986,62.96,4,0.0,37.775999999999996
CA-2017-124597,OFF-LA-10003190,4.608,2,0.2,2.7647999999999997
CA-2017-124597,OFF-AR-10002280,15.528,3,0.2,9.3168
CA-2017-124597,OFF-LA-10001569,11.952,3,0.2,7.1712
CA-2017-108322,FUR-FU-10001935,23.68,8,0.2,14.208
CA-2017-108322,TEC-AC-10003433,2.376,3,0.2,1.4256
CA-2017-110212,TEC-AC-10002331,48.9,5,0.0,29.339999999999996
US-2017-144582,OFF-BI-10001575,43.372,7,0.8,26.0232
US-2017-136784,OFF-PA-10000675,163.96,4,0.0,98.376
CA-2017-137876,FUR-FU-10000222,64.96,2,0.0,38.97599999999999
CA-2017-137876,OFF-EN-10001219,30.56,4,0.0,18.336
CA-2017-154501,OFF-AR-10002804,9.78,2,0.0,5.867999999999999
CA-2017-107552,OFF-PA-10002947,6.68,1,0.0,4.008
US-2017-128398,TEC-AC-10001714,159.56,4,0.0,95.736
CA-2017-102771,TEC-PH-10001536,84.95,5,0.0,50.97
CA-2017-147942,OFF-LA-10003663,5.78,2,0.0,3.468
CA-2017-147942,OFF-BI-10001294,121.68,13,0.2,73.008
CA-2017-114524,OFF-BI-10002799,13.468,13,0.8,8.0808
CA-2017-127264,OFF-AR-10003045,7.056,3,0.2,4.2336
CA-2017-106355,OFF-AR-10000246,11.12,4,0.0,6.672
CA-2017-144848,TEC-PH-10004006,41.22,1,0.0,24.732
CA-2017-144848,OFF-SU-10000646,240.37,1,0.0,144.222
CA-2017-144848,TEC-PH-10002262,119.02,2,0.0,71.41199999999999
CA-2017-140536,OFF-AR-10001545,7.04,4,0.0,4.224
CA-2017-147753,OFF-LA-10003537,25.06,2,0.0,15.035999999999998
CA-2017-168123,OFF-FA-10002763,7.9,2,0.0,4.74
CA-2017-168123,OFF-ST-10000877,221.16,4,0.0,132.696
CA-2017-168123,OFF-BI-10001071,127.96,2,0.0,76.776
CA-2017-168123,OFF-BI-10001097,18.69,3,0.0,11.214
CA-2017-161046,OFF-EN-10003862,42.68,4,0.0,25.608
CA-2017-161046,TEC-AC-10004571,299.97,3,0.0,179.982
CA-2017-161046,OFF-AP-10000891,262.24,2,0.0,157.344
CA-2017-161046,OFF-BI-10002026,234.36,6,0.0,140.616
US-2017-164147,TEC-PH-10002293,59.97,5,0.4,35.982
US-2017-164147,OFF-PA-10002377,78.304,2,0.2,46.9824
US-2017-164147,OFF-FA-10002780,21.456,9,0.2,12.8736
CA-2017-104220,OFF-BI-10001036,18.28,2,0.0,10.968
CA-2017-104220,TEC-PH-10004614,207.0,3,0.0,124.19999999999999
CA-2017-104220,OFF-BI-10000301,32.35,5,0.0,19.41
CA-2017-104220,OFF-BI-10003910,7.71,1,0.0,4.6259999999999994
CA-2017-104220,OFF-AR-10004648,40.3,2,0.0,24.179999999999996
CA-2017-104220,FUR-FU-10002597,34.58,7,0.0,20.747999999999998
CA-2017-131653,OFF-LA-10001045,5.22,2,0.0,3.1319999999999997
CA-2017-100202,TEC-PH-10002563,302.376,3,0.2,181.42559999999997
CA-2017-144463,FUR-FU-10001215,474.43,11,0.0,284.658
CA-2017-151750,OFF-ST-10002743,454.56,5,0.2,272.736
CA-2017-151750,FUR-FU-10002116,141.42,5,0.6,84.85199999999999
CA-2017-151750,FUR-CH-10003199,310.744,4,0.3,186.4464
CA-2017-151750,OFF-AR-10003158,12.736,4,0.2,7.6416
CA-2017-151750,OFF-BI-10000301,6.47,5,0.8,3.8819999999999997
CA-2017-151750,OFF-BI-10000343,13.748,14,0.8,8.2488
CA-2017-151750,OFF-AP-10004708,15.224,2,0.8,9.1344
CA-2017-168102,OFF-ST-10001370,113.568,2,0.2,68.1408
US-2017-107636,OFF-LA-10003388,5.76,2,0.0,3.456
CA-2017-150609,OFF-BI-10002071,23.24,5,0.2,13.943999999999999
CA-2017-125269,OFF-BI-10001628,10.43,5,0.8,6.258
CA-2017-125269,OFF-ST-10004123,72.784,1,0.2,43.6704
US-2017-108315,OFF-BI-10000822,4.842,3,0.7,2.9052
US-2017-108315,FUR-FU-10000747,220.704,6,0.2,132.4224
US-2017-164056,FUR-TA-10001307,1048.35,5,0.4,629.0099999999999
CA-2017-108553,OFF-AP-10000026,121.94,2,0.0,73.164
CA-2017-108553,OFF-SU-10002573,122.71,7,0.0,73.62599999999999
CA-2017-168228,OFF-AR-10003373,123.92,4,0.0,74.352
CA-2017-168228,OFF-AR-10000390,12.39,3,0.0,7.434
CA-2017-168228,OFF-AR-10001725,47.3,2,0.0,28.38
CA-2017-151071,OFF-BI-10002103,13.904,2,0.2,8.3424
